,Unnamed: 0,book_id,isbn13,authors,original_title,average_rating,ratings_count,image_url
6193,6455,840,9780465067110.0,Donald A. Norman,The Psychology of Everyday Things,4.18,11838,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6213,6475,2142,9780849945110.0,Ted Dekker,Blink,4.17,12037,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6287,6555,8948,9780316156300.0,Darren Shan,"Sons of Destiny (Cirque Du Freak, Book 12)",4.22,14997,https://images.gr-assets.com/books/1344270002m/8948.jpg
6316,6587,3759,9780142002050.0,Ian Fleming,Goldfinger,3.8,13267,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6328,6600,6678,9780141311420.0,"Roald Dahl, Quentin Blake",Going Solo,4.04,14086,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6373,6647,3447,9780618709860.0,Tim O'Brien,In the Lake of the Woods,3.78,12441,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6399,6674,8696,9780345371980.0,"Douglas Adams, Mark Carwardine",Last Chance to See,4.33,13860,https://images.gr-assets.com/books/1327867839m/8696.jpg
6433,6712,7926,9780385732960.0,Sydney Taylor,All-of-a-Kind Family,4.23,18383,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6438,6718,291,9780806501900.0,"Kahlil Gibran, Anthony R. Ferris",الأجنحة المتكسرة,3.93,5611,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6459,6741,6671,9780375814240.0,Roald Dahl,The Wonderful Story Of Henry Sugar And Six More,4.15,13419,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6465,6748,1307,9780553295410.0,"Margaret Weis, Tracy Hickman",Fire Sea,4.05,14707,https://images.gr-assets.com/books/1325422748m/1307.jpg
6474,6757,7909,9780064400960.0,"Maud Hart Lovelace, Lois Lenski",Betsy-Tacy,4.07,18024,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6523,6808,4986,9780743422000.0,Kurt Vonnegut Jr.,"God Bless You, Dr. Kevorkian",3.83,11543,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6541,6826,5368,9780141009830.0,Kathleen Winsor,Forever Amber,3.98,13286,https://images.gr-assets.com/books/1350464965m/5368.jpg
6563,6849,7998,9780142401420.0,Brian Jacques,Outcast of Redwall,3.9,15874,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6565,6851,1191,9780307238280.0,"Giada De Laurentiis, Victoria Pearson",Giada's Family Dinners,3.99,12061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6586,6873,4662,9780684842510.0,"F. Scott Fitzgerald, Matthew J. Bruccoli",The Short Stories of F. Scott Fitzgerald,4.23,11525,https://images.gr-assets.com/books/1400891315m/4662.jpg
6599,6889,3750,9780142002060.0,Ian Fleming,Moonraker,3.7,12016,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6613,6906,9454,9780198245970.0,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",Phänomenologie des Geistes,3.91,11744,https://images.gr-assets.com/books/1425522818m/9454.jpg
6620,6913,4507,9780553803080.0,Julie Gregory,Sickened,3.72,11860,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6643,6936,7981,9780142402450.0,"Brian Jacques, Allan Curless",The Long Patrol,4.1,15343,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6678,6973,5553,9780465023930.0,Richard Feynman,Six Easy Pieces: Essentials of Physics Explained by Its Most Brilliant Teacher,4.19,11867,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6692,6988,8492,9781581345260.0,Frank E. Peretti,Prophet,3.92,11708,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6701,6997,5055,9780451211480.0,Ken Follett,Night over Water,3.78,12329,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6744,7041,5552,9780691024170.0,Richard Feynman,QED: The Strange Theory of Light and Matter,4.23,10438,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6774,7072,9013,9781592289450.0,Slavomir Rawicz,The Long Walk: The True Story of a Trek to Freedom,4.18,10188,https://images.gr-assets.com/books/1417980460m/9013.jpg
6792,7091,2528,9780156010600.0,"José Saramago, Margaret Jull Costa",Todos os Nomes,3.88,9520,https://images.gr-assets.com/books/1327955213m/2528.jpg
6817,7117,98,9780761129580.0,"Heidi Murkoff, Sharon Mazel, Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway, Mark D. Widome",What to Expect the First Year,3.86,10807,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6859,7165,2371,9780844662920.0,David McCullough,The Johnstown Flood,4.11,11691,https://images.gr-assets.com/books/1313667349m/2371.jpg
6869,7175,3379,9781582342150.0,Douglas Coupland,All Families Are Psychotic,3.69,10461,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6990,7304,3888,9781933615010.0,"America's Test Kitchen, Carl Tremblay, Daniel J. Van Ackere",The America's Test Kitchen Family Cookbook,4.31,12081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6999,7313,355,9780345316510.0,Robert A. Heinlein,Job: A Comedy of Justice,3.77,14592,https://images.gr-assets.com/books/1438043968m/355.jpg
7035,7353,2183,9780140447970.0,"Gustave Flaubert, Robert Baldick, Geoffrey Wall",L'Éducation sentimentale,3.83,11642,https://images.gr-assets.com/books/1327788473m/2183.jpg
7068,7391,952,9781881273650.0,"Gary Chapman, D. Ross Campbell",The Five Love Languages of Children,4.21,9744,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7085,7408,4950,9780618711670.0,Amitav Ghosh,The Hungry Tide,3.91,9722,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7086,7409,8646,9780385337630.0,Mary Lawson,Crow Lake,3.85,12220,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7167,7494,9998,9780679733780.0,"Kōbō Abe, E. Dale Saunders",砂の女 [Suna no onna],3.91,11467,https://images.gr-assets.com/books/1361254930m/9998.jpg
7176,7504,6193,9780099479150.0,J.M. Coetzee,Life & Times of Michael K.,3.85,10647,https://images.gr-assets.com/books/1327203650m/6193.jpg
7186,7514,5481,9780060898530.0,Aldous Huxley,Brave New World Revisited,3.93,11073,https://images.gr-assets.com/books/1410136964m/5481.jpg
7192,7523,7707,9780451530100.0,"George Bernard Shaw, Alan Jay Lerner",Pygmalion and My Fair Lady (50th Anniversary Edition) (Signet Classics (Paperback)),4.24,13318,https://images.gr-assets.com/books/1327891970m/7707.jpg
7213,7545,4830,9780679783480.0,Salman Rushdie,Shalimar the Clown,3.86,10396,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7214,7546,8745,9780688172370.0,"Waris Dirie, Cathleen Miller",Desert Flower: The Extraordinary Journey of a Desert Nomad,4.09,9609,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7216,7549,4076,9781861977170.0,"Tom Peters, Robert H. Waterman Jr.",In Search of Excellence,3.91,9469,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7225,7558,9654,9780451209440.0,Erica Jong,Fear of Flying,3.44,13061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7228,7561,6694,9780140568200.0,"Roald Dahl, Quentin Blake",The Giraffe and the Pelly and Me,3.8,14180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7314,7653,7081,9780765309420.0,John Scalzi,The Android's Dream,3.97,11476,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7315,7654,3291,9780743217190.0,Isabel Allende,Cuentos de Eva Luna,3.96,10862,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7316,7655,7579,9780767901570.0,Lama Surya Das,Awakening the Buddha Within : Tibetan Wisdom for the Western World,4.18,9912,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7344,7687,7062,9780375758230.0,Adam Gopnik,Paris to the Moon,3.75,11065,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7349,7692,3757,9780142002030.0,Ian Fleming,Dr. No,3.76,10569,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7368,7712,1990,9780140436140.0,"Charles Dickens, Patricia Ingham, Hablot Knight Browne",The Life and Adventures of Martin Chuzzlewit,3.82,11784,https://images.gr-assets.com/books/1334392783m/1990.jpg
7371,7716,5845,9780330487150.0,V.S. Naipaul,A Bend in the River,3.77,11011,https://images.gr-assets.com/books/1353691563m/5845.jpg
7382,7729,2068,9780684824710.0,Daniel C. Dennett,Darwin's Dangerous Idea: Evolution and the Meanings of Life,4.03,11090,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7387,7735,4813,9780060540940.0,Gavin Menzies,1421: The Year China Discovered America,3.58,10200,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7430,7781,3972,9780380817930.0,Dan Simmons,Olympos,3.93,11393,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7431,7782,3872,9780802715520.0,Tom Standage,A History of the World in 6 Glasses,3.74,10473,https://images.gr-assets.com/books/1415681601m/3872.jpg
7444,7797,5946,9780679772670.0,Michael Ondaatje,In the Skin of a Lion,3.88,11289,https://images.gr-assets.com/books/1405864361m/5946.jpg
7445,7799,5559,9785559608470.0,"Jack Welch, John A. Byrne, Mike Barnicle",Jack: Straight from the Gut,3.79,9781,https://images.gr-assets.com/books/1297699934m/5559.jpg
7470,7825,7980,9780142401450.0,Brian Jacques,The Pearls of Lutra,3.99,15605,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7477,7832,676,9780375755190.0,Billy Collins,Sailing Alone Around the Room: New and Selected Poems,4.24,10999,https://images.gr-assets.com/books/1403183272m/676.jpg
7508,7868,2530,9780156005200.0,"José Saramago, Giovanni Pontiero",Memorial do Convento,3.9,5321,https://images.gr-assets.com/books/1483229660m/2530.jpg
7637,8010,665,9780451163940.0,"Ayn Rand, Nathaniel Branden",The Virtue of Selfishness: A New Concept of Egoism,3.47,10198,https://images.gr-assets.com/books/1425001997m/665.jpg
7667,8041,2372,9780743262130.0,David McCullough,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",4.19,9349,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7681,8055,4660,9780345417960.0,John Irving,The 158-Pound Marriage,3.22,10532,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7726,8102,7999,9780142501080.0,Brian Jacques,Marlfox,3.99,13426,https://images.gr-assets.com/books/1311702426m/7999.jpg
7745,8125,4599,9780786886330.0,Glen David Gold,Carter Beats the Devil,4.09,10000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7763,8145,3760,9780142002060.0,Ian Fleming,Diamonds are Forever,3.59,10205,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7764,8146,2978,9780060594530.0,James Hilton,Lost Horizon,3.9,10907,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7773,8156,2049,9780394758270.0,Raymond Chandler,The High Window,4.08,11080,https://images.gr-assets.com/books/1466754245m/2049.jpg
7779,8163,6328,9780142302260.0,"Roald Dahl, Quentin Blake",Revolting Rhymes,4.13,12674,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7786,8170,3762,9780142003250.0,Ian Fleming,On Her Majesty's Secret Service,3.94,11612,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7823,8209,2677,9780486287590.0,Jonathan Swift,A Modest Proposal and Other Satirical Works,4.04,12499,https://images.gr-assets.com/books/1264316062m/2677.jpg
7830,8217,2067,9780670034730.0,Daniel C. Dennett,Breaking the Spell: Religion as a Natural Phenomenon,3.89,8381,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7841,8228,1823,9780743233220.0,Jon Ronson,Them: Adventures with Extremists,3.94,9081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7844,8231,621,9780767923830.0,David Bach,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,3.9,10091,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7875,8265,9865,9780099592420.0,Salman Rushdie,The Moor's Last Sigh,3.92,9459,https://images.gr-assets.com/books/1359386233m/9865.jpg
7894,8284,8087,9780441012400.0,Robin McKinley,Deerskin,3.88,15982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7895,8285,4339,9780679735250.0,Michael Herr,Dispatches,4.24,10383,https://images.gr-assets.com/books/1343099128m/4339.jpg
7918,8309,5942,9780375724370.0,Michael Ondaatje,Anil's Ghost,3.54,11184,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7922,8315,4099,9780201616220.0,"Andrew Hunt, Dave Thomas",The Pragmatic Programmer: From Journeyman to Master,4.31,9416,https://images.gr-assets.com/books/1401432508m/4099.jpg
7963,8360,4261,9781573223560.0,Nick Hornby,31 Songs,3.56,8999,https://images.gr-assets.com/books/1417984618m/4261.jpg
7985,8383,4364,9780375703410.0,Suketu Mehta,Maximum City: Bombay Lost and Found,3.91,7894,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8003,8402,5417,9780517219030.0,Stephen King,Three Complete Novels: Carrie/Salem's Lot/The Shining,4.52,11063,https://images.gr-assets.com/books/1376725117m/5417.jpg
8007,8406,7252,9780060539090.0,"Jenna Jameson, Neil Strauss",How to Make Love Like a Porn Star: A Cautionary Tale,3.75,9531,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8078,8481,400,9780140156040.0,Don DeLillo,Libra,3.98,10195,https://images.gr-assets.com/books/1327935630m/400.jpg
8083,8486,8172,9781401202520.0,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",Superman: Birthright 1-12,4.12,9253,https://images.gr-assets.com/books/1343584198m/8172.jpg
8105,8512,8089,9780441005830.0,Robin McKinley,Rose Daughter,3.77,15696,https://images.gr-assets.com/books/1398552029m/8089.jpg
8113,8520,1524,9780521010760.0,"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",Ἀγαμέμνων,3.82,11515,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8128,8535,4887,9780465016910.0,"Alice  Miller, Ruth Ward",Das Drama des begabten Kindes und die Suche nach dem wahren Selbst: eine Um- und Fortschreibung,4.09,9563,https://images.gr-assets.com/books/1339395245m/4887.jpg
8134,8541,5068,9780330489680.0,Graham Swift,Last Orders,3.68,9349,https://images.gr-assets.com/books/1457623323m/5068.jpg
8145,8552,4633,9780743253420.0,Ernest Hemingway,Islands in the Stream,3.86,9608,https://images.gr-assets.com/books/1400891142m/4633.jpg
8185,8595,7987,9780142501090.0,Brian Jacques,The Legend of Luke,3.99,12658,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8259,8671,5052,9780451216720.0,Ken Follett,Code to Zero,3.64,9071,https://images.gr-assets.com/books/1309209804m/5052.jpg
8300,8714,7780,9780679434480.0,"Dr. Seuss, Maurice Sendak, Audrey Geisel",The Secret Art of Dr. Seuss,4.05,8461,https://images.gr-assets.com/books/1320429156m/7780.jpg
8308,8723,4530,9780143035370.0,Helen Fielding,Olivia Joules And The Overactive Imagination,3.1,10687,https://images.gr-assets.com/books/1408588694m/4530.jpg
8311,8726,7199,9780060586380.0,Ann-Marie MacDonald,The Way the Crow Flies,4.08,10227,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8326,8741,6159,9780802141900.0,Sherman Alexie,Reservation Blues,3.98,9919,https://images.gr-assets.com/books/1398195783m/6159.jpg
8363,8780,3710,9780375703870.0,Zadie Smith,The Autograph Man,3.14,8317,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8368,8785,7433,9780805078980.0,Jacqueline Winspear,Messenger of Truth,3.99,12454,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8403,8821,5571,9780865475880.0,"William McDonough, Michael Braungart",Cradle to Cradle: Remaking the Way We Make Things,4.1,7625,https://images.gr-assets.com/books/1417605547m/5571.jpg
8408,8826,8515,9780345427050.0,"Monty Roberts, Lucy Grealy, Lawrence Scanlan",The Man Who Listens to Horses,4.1,9021,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8409,8827,6749,9780316010760.0,David Foster Wallace,Oblivion,4.07,9196,https://images.gr-assets.com/books/1311905400m/6749.jpg
8420,8839,9648,9780141183720.0,George Orwell,Keep the Aspidistra Flying,3.87,9599,https://images.gr-assets.com/books/1331244097m/9648.jpg
8446,8866,1032,9780345479170.0,"Donald J. Trump, Tony Schwartz",Trump: The Art of the Deal,3.66,8768,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8470,8892,7785,9780007158520.0,Dr. Seuss,I Can Read with My Eyes Shut!,4.17,13821,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8487,8911,4657,9780345418000.0,John Irving,The Water-Method Man,3.34,9725,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8496,8921,3028,9780517548230.0,Henry Hazlitt,Economics in One Lesson,4.22,9028,https://images.gr-assets.com/books/1320423284m/3028.jpg
8506,8932,3446,9780767904420.0,Tim O'Brien,Going After Cacciato,3.9,9188,https://images.gr-assets.com/books/1399498199m/3446.jpg
8521,8947,386,9780393329410.0,Nick Flynn,Another Bullshit Night in Suck City: A Memoir,3.77,8441,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8630,9067,449,9780312264000.0,Paul Auster,Timbuktu,3.66,8272,https://images.gr-assets.com/books/1355142497m/449.jpg
8662,9100,3559,9780385413720.0,Thomas L. Friedman,From Beirut to Jerusalem,4.1,8057,https://images.gr-assets.com/books/1328295618m/3559.jpg
8665,9103,1824,9780743270600.0,Jon Ronson,The Men Who Stare at Goats,3.58,8245,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8674,9113,6872,9780679749840.0,Ian McEwan,The Comfort of Strangers,3.44,8843,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8679,9118,9864,9780312255000.0,Salman Rushdie,The Ground Beneath Her Feet,3.77,8673,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8683,9123,4984,9780099282970.0,Kurt Vonnegut Jr.,Bagombo Snuff Box,3.72,7407,https://images.gr-assets.com/books/1327353727m/4984.jpg
8710,9150,8914,9780375700450.0,John Keegan,The First World War,4.0,9162,https://images.gr-assets.com/books/1403194704m/8914.jpg
