,book_id,isbn,authors,original_publication_year,original_title,image_url,average_rating
206,6853,312362080,Janet Evanovich,1994.0,One for the Money,https://images.gr-assets.com/books/1316730230m/6853.jpg,4.03
207,6493208,1400052173,Rebecca Skloot,2010.0,The Immortal Life of Henrietta Lacks,https://images.gr-assets.com/books/1327878144m/6493208.jpg,4.04
208,23807,99446782,Thomas Harris,1988.0,The Silence of the Lambs,https://images.gr-assets.com/books/1390426249m/23807.jpg,4.14
210,40102,316010669,Malcolm Gladwell,2005.0,Blink: The Power of Thinking Without Thinking,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.89
211,6867,038572179X,Ian McEwan,2001.0,Atonement,https://images.gr-assets.com/books/1320449708m/6867.jpg,3.88
212,485894,553213695,"Franz Kafka, Stanley Corngold",1915.0,Die Verwandlung,https://images.gr-assets.com/books/1359061917m/485894.jpg,3.78
213,561456,141382899,Rick Riordan,2007.0,The Titan's Curse,https://images.gr-assets.com/books/1361038385m/561456.jpg,4.33
215,3153910,1554681723,Garth Stein,2006.0,The Art of Racing in the Rain,https://images.gr-assets.com/books/1377206302m/3153910.jpg,4.19
216,21996,739303406,"Erik Larson, Tony Goldwyn",2003.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",https://images.gr-assets.com/books/1312066724m/21996.jpg,3.98
217,13572249,425263908,Sylvia Day,2012.0,Bared to You,https://images.gr-assets.com/books/1477803272m/13572249.jpg,4.19
218,11127,66238501,"C.S. Lewis, Pauline Baynes",1956.0,The Chronicles of Narnia,https://images.gr-assets.com/books/1449868701m/11127.jpg,4.24
219,3609760,316043133,Mark Cotta Vaz,,Twilight: The Complete Illustrated Movie Companion,https://images.gr-assets.com/books/1352539022m/3609760.jpg,4.23
220,60748,1558743669,Dave Pelzer,1995.0,"A Child Called ""It"": One Child's Courage to Survive",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.08
221,7869,752864327,Robert Ludlum,1980.0,The Bourne Identity,https://images.gr-assets.com/books/1335860740m/7869.jpg,3.98
222,249747,786817879,Eoin Colfer,2001.0,Artemis Fowl,https://images.gr-assets.com/books/1327945104m/249747.jpg,3.82
224,4406,142000655,John Steinbeck,1952.0,East of Eden  ,https://images.gr-assets.com/books/1441547516m/4406.jpg,4.35
225,5886881,307341569,Gillian Flynn,2009.0,Dark Places,https://images.gr-assets.com/books/1354988288m/5886881.jpg,3.92
226,5359,385339089,John Grisham,1993.0,The Client,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.97
227,228333,312291639,"Emma McLaughlin, Nicola Kraus",2002.0,The Nanny Diaries,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.4
228,24213,451527747,"Lewis Carroll, John Tenniel, Martin Gardner",1865.0,Alice's Adventures in Wonderland,https://images.gr-assets.com/books/1327872220m/24213.jpg,4.06
229,2156,192802631,"Jane Austen, James Kinsley, Deidre Shauna Lynch",1817.0,Persuasion,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.13
230,556602,312370830,Tatiana de Rosnay,2007.0,Elle s'appelait Sarah,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.14
231,43615,452284694,Stephen King,1982.0,The Gunslinger,https://images.gr-assets.com/books/1375776480m/43615.jpg,3.99
232,9712,140003468X,"Gabriel García Márquez, Edith Grossman",1985.0,El amor en los tiempos del cólera,https://images.gr-assets.com/books/1327124987m/9712.jpg,3.89
233,439288,014131088X,Laurie Halse Anderson,1999.0,Speak,https://images.gr-assets.com/books/1310121762m/439288.jpg,4.0
234,17802724,399159347,Liane Moriarty,2013.0,The Husband's Secret ,https://images.gr-assets.com/books/1460577225m/17802724.jpg,3.92
235,1898,385494785,Jon Krakauer,1997.0,Into Thin Air: A Personal Account of the Mt. Everest Disaster,https://images.gr-assets.com/books/1463384482m/1898.jpg,4.11
236,10592,1416524304,Stephen King,1974.0,Carrie,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.93
237,242006,031242227X,Augusten Burroughs,2002.0,Running with Scissors,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.7
238,8908,307346609,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,https://images.gr-assets.com/books/1386328204m/8908.jpg,4.01
240,47281,440227534,Lois Lowry,1989.0,Number the Stars,https://images.gr-assets.com/books/1370917812m/47281.jpg,4.11
241,13145,446692638,James Patterson,1993.0,Along Came a Spider,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.08
242,10614,450417395,Stephen King,1987.0,Misery,https://images.gr-assets.com/books/1270545451m/10614.jpg,4.11
243,66559,307341542,Gillian Flynn,2006.0,Sharp Objects,https://images.gr-assets.com/books/1423241485m/66559.jpg,3.92
244,2839,439366771,Katherine Paterson,1977.0,Bridge to Terabithia,https://images.gr-assets.com/books/1327880087m/2839.jpg,3.98
245,30183,312360266,"P.C. Cast, Kristin Cast",2007.0,Marked,https://images.gr-assets.com/books/1317067002m/30183.jpg,3.79
246,36072,743269519,Stephen R. Covey,1989.0,The 7 Habits of Highly Effective People,https://images.gr-assets.com/books/1421842784m/36072.jpg,4.05
247,1622,743477545,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Catherine Belsey",1595.0,A Midsummer Night's Dream,https://images.gr-assets.com/books/1327874534m/1622.jpg,3.94
248,4588,618711651,Jonathan Safran Foer,2005.0,Extremely Loud and Incredibly Close,https://images.gr-assets.com/books/1327879967m/4588.jpg,3.97
249,11387515,375869026,R.J. Palacio,2012.0,Wonder,https://images.gr-assets.com/books/1309285027m/11387515.jpg,4.43
250,233093,039480001X,Dr. Seuss,1957.0,The Cat in the Hat,https://images.gr-assets.com/books/1468890477m/233093.jpg,4.15
251,11235712,312641893,Marissa Meyer,2012.0,Cinder,https://images.gr-assets.com/books/1470056948m/11235712.jpg,4.15
252,16160797,316206849,"Robert Galbraith, J.K. Rowling",2013.0,The Cuckoo's Calling,https://images.gr-assets.com/books/1358716559m/16160797.jpg,3.83
253,6068551,545123267,Maggie Stiefvater,2009.0,Shiver,https://images.gr-assets.com/books/1409283154m/6068551.jpg,3.78
254,662,452011876,"Ayn Rand, Leonard Peikoff",1957.0,Atlas Shrugged,https://images.gr-assets.com/books/1405868167m/662.jpg,3.68
255,49436,143038257,"Greg Mortenson, David Oliver Relin",2006.0,Three Cups of Tea ,https://images.gr-assets.com/books/1395407074m/49436.jpg,3.64
257,1232,143034901,"Carlos Ruiz Zafón, Lucia Graves",2001.0,La sombra del viento,https://images.gr-assets.com/books/1344545047m/1232.jpg,4.24
258,7631105,385738757,James Dashner,2010.0,The Scorch Trials,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.93
259,4865,,Dale Carnegie,1936.0,How to Win Friends and Influence People,https://images.gr-assets.com/books/1442726934m/4865.jpg,4.13
260,480479,767900383,Frances Mayes,1996.0,Under the Tuscan Sun,https://images.gr-assets.com/books/1320524083m/480479.jpg,3.72
261,19486412,399167064,Liane Moriarty,2014.0,Big Little Lies,https://images.gr-assets.com/books/1492239430m/19486412.jpg,4.2
262,24337,590920685,Gail Carson Levine,1997.0,Ella Enchanted,https://images.gr-assets.com/books/1410727190m/24337.jpg,3.97
263,3876,743297334,Ernest Hemingway,1926.0,The Sun Also Rises,https://images.gr-assets.com/books/1331828228m/3876.jpg,3.83
264,14891,61120073,Betty  Smith,1943.0,A Tree Grows In Brooklyn ,https://images.gr-assets.com/books/1327883484m/14891.jpg,4.24
265,13148,446677388,James Patterson,1995.0,Kiss the Girls,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.93
266,21853621,312577222,Kristin Hannah,2015.0,The Nightingale,https://images.gr-assets.com/books/1451446316m/21853621.jpg,4.54
267,6334,1400078776,Kazuo Ishiguro,2005.0,Never Let Me Go,https://images.gr-assets.com/books/1353048590m/6334.jpg,3.8
268,366522,786890754,Cecelia Ahern,2003.0,"PS, I Love You",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.01
269,12873,1844080382,"Daphne du Maurier, Sally Beauman",1938.0,Rebecca,https://images.gr-assets.com/books/1327871977m/12873.jpg,4.2
270,18373,156030306,Daniel Keyes,1966.0,Flowers for Algernon,https://images.gr-assets.com/books/1367141311m/18373.jpg,4.07
271,6952,552995878,"Laura Esquivel, Thomas  Christensen, Carol Christensen",1989.0,Como agua para chocolate,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.94
272,1103,812968069,Lisa See,2005.0,Snow Flower and the Secret Fan,https://images.gr-assets.com/books/1327880508m/1103.jpg,4.05
273,22034,451205766,"Mario Puzo, Robert Thompson, Peter Bart",1969.0,The Godfather,https://images.gr-assets.com/books/1394988109m/22034.jpg,4.36
274,49750,525476881,John Green,2006.0,An Abundance of Katherines,https://images.gr-assets.com/books/1360206426m/49750.jpg,3.63
275,29579,553803719,Isaac Asimov,1951.0,Foundation,https://images.gr-assets.com/books/1417900846m/29579.jpg,4.13
276,15783514,62255657,Neil Gaiman,2013.0,The Ocean at the End of the Lane,https://images.gr-assets.com/books/1497098563m/15783514.jpg,3.99
277,30118,60513063,Shel Silverstein,1981.0,A Light in the Attic,https://images.gr-assets.com/books/1427169918m/30118.jpg,4.34
278,29056083,751565350,"John Tiffany, Jack Thorne, J.K. Rowling",2016.0,"Harry Potter and the Cursed Child, Parts One and Two",https://images.gr-assets.com/books/1470082995m/29056083.jpg,3.75
279,11614718,61726834,Lauren Oliver,2011.0,Delirium,https://images.gr-assets.com/books/1327890411m/11614718.jpg,3.99
280,32499,385339704,John Grisham,1992.0,The Pelican Brief,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.95
282,12067,60853980,"Terry Pratchett, Neil Gaiman",1990.0,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",https://images.gr-assets.com/books/1392528568m/12067.jpg,4.25
283,70401,140042598,Jack Kerouac,1955.0,On the Road,https://images.gr-assets.com/books/1413588576m/70401.jpg,3.64
284,16181775,1476729085,Graeme Simsion,2013.0,The Rosie Project,https://images.gr-assets.com/books/1371651741m/16181775.jpg,4.01
285,3063499,446579939,Nicholas Sparks,2008.0,The Lucky One,https://images.gr-assets.com/books/1420816338m/3063499.jpg,4.1
286,2122,451191153,"Ayn Rand, Leonard Peikoff",1943.0,The Fountainhead,https://images.gr-assets.com/books/1491163636m/2122.jpg,3.85
287,19691,425172902,Tom Clancy,1984.0,The Hunt for Red October,https://images.gr-assets.com/books/1281995542m/19691.jpg,4.01
288,76620,038039586X,Richard Adams,1972.0,Watership Down,https://images.gr-assets.com/books/1405136931m/76620.jpg,4.05
289,10335308,307886263,Mindy Kaling,2011.0,Is Everyone Hanging Out Without Me? (And Other Concerns),https://images.gr-assets.com/books/1443264638m/10335308.jpg,3.84
290,3591262,375414495,Abraham Verghese,2009.0,Cutting for Stone,https://images.gr-assets.com/books/1327931601m/3591262.jpg,4.28
291,140225,006112527X,"C.S. Lewis, Pauline Baynes",1951.0,The Voyage of the Dawn Treader,https://images.gr-assets.com/books/1343185059m/140225.jpg,4.08
292,295,753453800,Robert Louis Stevenson,1882.0,Treasure Island,https://images.gr-assets.com/books/1485248909m/295.jpg,3.82
293,9520360,1423140591,Rick Riordan,2011.0,The Son of Neptune ,https://images.gr-assets.com/books/1464201114m/9520360.jpg,4.44
294,10644930,1451627289,Stephen King,2011.0,11/22/63,https://images.gr-assets.com/books/1327876792m/10644930.jpg,4.29
295,4948,241003008,Eric Carle,1969.0,The Very Hungry Caterpillar,https://images.gr-assets.com/books/1327878225m/4948.jpg,4.29
296,135479,140285601,Kurt Vonnegut Jr.,1963.0,Cat's Cradle,https://images.gr-assets.com/books/1327867150m/135479.jpg,4.18
297,2493,451528557,"H.G. Wells, Greg Bear, Carlo Pagetti",1895.0,The Time Machine,https://images.gr-assets.com/books/1327942880m/2493.jpg,3.87
299,39999,385751060,John Boyne,2006.0,The Boy in the Striped Pyjamas,https://images.gr-assets.com/books/1366228171m/39999.jpg,4.1
301,7812659,044654759X,Nicholas Sparks,2010.0,Safe Haven,https://images.gr-assets.com/books/1344268800m/7812659.jpg,4.19
303,227711,60987561,Wally Lamb,1998.0,I Know This Much Is True ,https://images.gr-assets.com/books/1373532198m/227711.jpg,4.17
304,10583,1416524347,Stephen King,1983.0,Pet Sematary,https://images.gr-assets.com/books/1308894674m/10583.jpg,3.91
305,5203,671021001,Wally Lamb,1992.0,She's Come Undone,https://images.gr-assets.com/books/1408313457m/5203.jpg,3.84
306,1215032,756404738,Patrick Rothfuss,2011.0,The Wise Man's Fear,https://images.gr-assets.com/books/1452624392m/1215032.jpg,4.57
307,33724,440241901,Sophie Kinsella,2003.0,Can You Keep a Secret?,https://images.gr-assets.com/books/1330464293m/33724.jpg,3.83
308,6752378,1442403543,Cassandra Clare,2011.0,City of Fallen Angels,https://images.gr-assets.com/books/1369452302m/6752378.jpg,4.16
309,14748,743418174,Jennifer Weiner,2001.0,Good in Bed,https://images.gr-assets.com/books/1327936464m/14748.jpg,3.7
310,3412,380018179,Colleen McCullough,1977.0,The Thorn Birds,https://images.gr-assets.com/books/1391416796m/3412.jpg,4.22
311,2213661,60530928,"Neil Gaiman, Dave McKean",2008.0,The Graveyard Book,https://images.gr-assets.com/books/1303859949m/2213661.jpg,4.12
312,13158800,1451681739,M.L. Stedman,2012.0,The Light Between Oceans,https://images.gr-assets.com/books/1336683021m/13158800.jpg,4.0
313,28194,439709105,"Cornelia Funke, Anthea Bell",2003.0,Tintenherz,https://images.gr-assets.com/books/1328866790m/28194.jpg,3.86
314,4894,91883768,"Spencer Johnson, Kenneth H. Blanchard",1998.0,Who Moved My Cheese?,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.74
315,9791,307279464,Bill Bryson,1997.0,A Walk in the Woods,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.05
316,13214,553279378,Maya Angelou,1969.0,I Know Why the Caged Bird Sings,https://images.gr-assets.com/books/1327957927m/13214.jpg,4.19
317,15818107,61950726,Christina Baker Kline,2013.0,Orphan Train,https://images.gr-assets.com/books/1362409483m/15818107.jpg,4.14
318,8755776,1442416866,Cassandra Clare,2012.0,City of Lost Souls,https://images.gr-assets.com/books/1460477703m/8755776.jpg,4.3
319,13526165,316204277,Maria Semple,2012.0,"Where'd You Go, Bernadette",https://images.gr-assets.com/books/1338822317m/13526165.jpg,3.9
320,10365,375806814,Wilson Rawls,1961.0,Where the Red Fern Grows,https://images.gr-assets.com/books/1166154337m/10365.jpg,4.04
321,14497,60557818,Neil Gaiman,1996.0,Neverwhere,https://images.gr-assets.com/books/1348747943m/14497.jpg,4.18
322,9717,571224385,"Milan Kundera, Michael Henry Heim",1984.0,Nesnesitelná lehkost bytí,https://images.gr-assets.com/books/1265401884m/9717.jpg,4.08
324,4473,552135399,John Irving,1989.0,A Prayer for Owen Meany,https://images.gr-assets.com/books/1260470010m/4473.jpg,4.22
325,32234,316182540,Janet Fitch,1999.0,White Oleander,https://images.gr-assets.com/books/1501159524m/32234.jpg,3.93
326,9275658,039925675X,Marie Lu,2011.0,Legend,https://images.gr-assets.com/books/1501368160m/9275658.jpg,4.19
327,14866,743496728,Jodi Picoult,2007.0,Nineteen Minutes,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.1
328,2318271,1401323251,"Randy Pausch, Jeffrey Zaslow",2008.0,The Last Lecture,https://images.gr-assets.com/books/1388075896m/2318271.jpg,4.25
329,228665,812511816,Robert Jordan,1990.0,The Eye of the World,https://images.gr-assets.com/books/1337818095m/228665.jpg,4.18
330,10916,61150142,Jodi Picoult,1998.0,The Pact,https://images.gr-assets.com/books/1410754561m/10916.jpg,4.0
331,65605,60764902,C.S. Lewis,1953.0,The magician's nephew,https://images.gr-assets.com/books/1308814770m/65605.jpg,4.01
332,2153405,595440096,Lisa Genova,2007.0,Still Alice,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.3
333,13596809,425263916,Sylvia Day,2012.0,Reflected in You,https://images.gr-assets.com/books/1477802540m/13596809.jpg,4.33
334,6689,375814248,"Roald Dahl, Quentin Blake",1961.0,James and the Giant Peach,https://images.gr-assets.com/books/1320412586m/6689.jpg,3.99
335,13137,446696617,James Patterson,2001.0,1st To Die,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.05
336,13,345453743,Douglas Adams,1996.0,The Ultimate Hitchhiker's Guide: Five Complete Novels and One Story,https://images.gr-assets.com/books/1404613595m/13.jpg,4.37
337,6280118,340896965,David Nicholls,2009.0,One Day,https://images.gr-assets.com/books/1327873020m/6280118.jpg,3.77
339,7747374,61969559,Pittacus Lore,2010.0,I Am Number Four,https://images.gr-assets.com/books/1305807140m/7747374.jpg,3.94
340,1371,140275363,"Homer, Robert Fagles, Frédéric Mugler, Bernard Knox",-750.0,Ἰλιάς,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.83
341,13497818,316228532,J.K. Rowling,2012.0,The Casual Vacancy,https://images.gr-assets.com/books/1358266832m/13497818.jpg,3.28
342,24192,385339690,John Grisham,1996.0,The Runaway Jury,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.96
344,45978,375840400,Christopher Paolini,2005.0,Eldest,https://images.gr-assets.com/books/1387119654m/45978.jpg,3.96
345,236093,140621679,"L. Frank Baum, W.W. Denslow",1900.0,The Wonderful Wizard of Oz,https://images.gr-assets.com/books/1398003737m/236093.jpg,3.98
346,121749,000720230X,C.S. Lewis,1951.0,Prince Caspian: The Return to Narnia,https://images.gr-assets.com/books/1308814880m/121749.jpg,3.96
347,16143347,,E. Lockhart,2014.0,We Were Liars,https://images.gr-assets.com/books/1402749479m/16143347.jpg,3.85
348,11590,450031063,Stephen King,1975.0,Salem's Lot,https://images.gr-assets.com/books/1327891565m/11590.jpg,3.99
349,7745,679785892,"Hunter S. Thompson, Ralph Steadman",1971.0,Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,https://images.gr-assets.com/books/1394204569m/7745.jpg,4.08
350,10025305,1416975888,Cassandra Clare,2011.0,Clockwork Prince,https://images.gr-assets.com/books/1460477747m/10025305.jpg,4.46
351,20910157,62268341,Amy Poehler,2014.0,Yes Please,https://images.gr-assets.com/books/1402815435m/20910157.jpg,3.81
352,12996,743477553,William Shakespeare,1603.0,"The Tragedy of Othello, The Moor of Venice",https://images.gr-assets.com/books/1459795105m/12996.jpg,3.88
